chapter_id,volume,chapter,source_file,line_start,line_end,source_heading,linked_scene_ids,status,boundary_status,remaining_review,notes
Adi141,3,141,MAHABHARATA-3-AADIPARVA_djvu.txt,6195,6567,"(ಯುಧಿಷ್ಠಿರನ ಅಭಿಷೇಕವನ್ನು ನೋಡಿ ದುರ್ಯೋಧನನ ಅಸೂಯೆ, ಧೃತರಾಷ್ಟ್ರನ ಜೊತೆಯಲ್ಲಿಸಂವಾದ, ಧೃತರಾಷ್ಟ್ರನ ಚಂಚಲಮನಸ್ಥಿತಿಃ)",G24-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi142,3,142,MAHABHARATA-3-AADIPARVA_djvu.txt,6568,7657,(ಕಣಿಕ ನೀತಿ),G24-S07 | G24-S08 | G24-S09 | G24-S10 | G24-S11,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi143,3,143,MAHABHARATA-3-AADIPARVA_djvu.txt,7658,8157,"(ಕಣಿಂಕನ ನೀತಿಯ ಪ್ರಭಾವದಿಂದ ಪಾಂಡವರನ್ನು ವಾರಣಾವತಕ್ಕೆ ಕಳುಹಿಸುವಂತೆ ದುರ್ಯೋಧನನ ಆಗ್ರಹ, ಧೃತರಾಷ್ಟ್ರನ ಲೋಕಾಪವಾದ ಭೀತಿ, ಕೊನೆಗೆ ಪಾಂಡವರಿಗೆ ವಾರಣಾವತಕ್ಕೆ ಹೋಗಲು ಆದೇಶ )",G25-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi144,3,144,MAHABHARATA-3-AADIPARVA_djvu.txt,8158,8358,"(ದುರ್ಯೋಧನನ ಹರ್ಷ, ವಾರಣಾವತದಲ್ಲಿಅರಗಿನ ಮನೆಯನ್ನು ಕಟ್ಟಲು ಪುರೋಚನನಿಗೆ ಆದೇಶ)",G25-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi145,3,145,MAHABHARATA-3-AADIPARVA_djvu.txt,8359,8695,"(ವಾರಣಾವತಕ್ಕೆ ಯುಧಿಷ್ಠಿರಾದಿಗಳ ಪ್ರಯಾಣ, ಪೌರರ ಅನುಗಮನ ಮತ್ತು  ಪ್ರತಿನಿವೃತ್ತಿ, ಮ್ಲೇಚ್ಛಭಾಷೆಯಿಂದ ವಿದುರನ ಉಪದೇಶ)",G25-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi146,3,146,MAHABHARATA-3-AADIPARVA_djvu.txt,8696,9056,"(ವಾರಣಾವತನಿವಾಸಿಗಳಿಂದ ಪಾಂಡವರ ಸತ್ಕಾರ ಮತ್ತು ಸ್ವೀಕಾರ, ಹತ್ತು ದಿನಗಳು ಕಳೆದ ಮೇಲೆ ಜತುಗೃಹಪ್ರವೇಶ, ಭೀಮ ಯುಧಿಷ್ಠಿರರಿಗೆ ಗೃಹದ ಸತ್ಯತೆಯ ಜ್ಞಾನ, ಧರ್ಮರಾಜನ ಉಪದೇಶ)",G25-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi147,3,147,MAHABHARATA-3-AADIPARVA_djvu.txt,9057,9456,(ವಿದುರನ ಆಪ್ತನಾದ ಖನಕನಿಂದ ಸುರಂಗ ನಿರ್ಮಾಣ),G25-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi148,3,148,MAHABHARATA-3-AADIPARVA_djvu.txt,9457,9695,(ಜತುಗೃಹಕ್ಕೆ ಅಗ್ನಿಸ್ಪರ್ಶ ಮಾಡಿ ಪಾಂಡವರ ಪಲಾಯನ),G25-S05 | G25-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi149,3,149,MAHABHARATA-3-AADIPARVA_djvu.txt,9696,9883,(ವಿದುರನು ಕಳುಹಿಸಿದ ನಾವಿಕನಿಂದ ಪಾಂಡವರ ಗಂಗಾತರಣ ಮತ್ತು ವನಪ್ರವೇಶ),G25-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi150,3,150,MAHABHARATA-3-AADIPARVA_djvu.txt,9884,10414,"(ಪ್ರಾತಃಕಾಲದಲ್ಲಿ ಧೃತರಾಷ್ಟ್ರನಿಗೆ ಪಾಂಡವರ ಮರಣದ ವಾರ್ತೆಯ ಹರಣ. ಬಂಧುಗಳಿಂದ ಪಾಂಡವರಿಗೆ ಉದಕ ಕ್ರಿಯ, ಭೀಷ್ಠರ ರೋದನ, ವಿದುರನಿಂದ ಸಾಂತ್ವನ.)",G25-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi151,3,151,MAHABHARATA-3-AADIPARVA_djvu.txt,10415,10558,"(ದಾಹವನ್ನು ತಿಳಿದು ದುರ್ಯೋಧನಾದಿಗಳ ಹರ್ಷ, ಭೀಷ್ಠ ವಿದುರರಿಗೆ ಸತ್ಯವನ್ನುತಿಳಿದು ಹರ್ಷ, ಕಾಡಿನಲ್ಲಿಭೀಮಸೇನನ ಧಾವನ)",G25-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi152,3,152,MAHABHARATA-3-AADIPARVA_djvu.txt,10559,10975,"(ತೃಷಾರ್ತರಾದ ತಾಯಿಯನ್ನೂ ಸಹೋದರರನ್ನೂ ಒಂದೆಡೆ ಕೂಡಿಸಿ ಜಲವನ್ನು ತರಲು ಭೀಮನ ಗಮನ, ಭೀಮನು ಜಲವನ್ನು ತರುವ ವೇಳೆಗೆ ಅವರ ನಿದ್ರೆ ಮತ್ತು ಭೀಮನ ವಿಲಾಪ )",G25-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi153,3,153,MAHABHARATA-3-AADIPARVA_djvu.txt,10976,11416,"(ಪಾಂಡವರು ಮಲಗಿದ್ದಕಡೆಗೆ ಹಿಡಿಂಬೆಯ ಪ್ರವೇಶ, ಭೀಮ ಹಿಡಿಂಬೆಯರ ಸಂವಾದ)",G26-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi154,3,154,MAHABHARATA-3-AADIPARVA_djvu.txt,11417,11717,(ಹಿಡಂಬಿಯು ವಿಳಂಬ ಮಾಡುತ್ತಿರಲು ಅಲ್ಲಿಗೆ ಹಿಡಿಂಬನ ಆಗಮನ),G26-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi155,3,155,MAHABHARATA-3-AADIPARVA_djvu.txt,11718,12020,"(ಭೀಮ ಹಿಡಿಂಬರ ವಿವಾದ, ಅವರ ಯುದ್ಧದ ಪ್ರಾರಂಭ, ಪಾಂಡವರ ಎಚ್ಚರಿಕೆ)",G26-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi156,3,156,MAHABHARATA-3-AADIPARVA_djvu.txt,12021,12504,"(ಕುಂತಿ ಹಿಡಿಂಬಾ ಸಂವಾದ, ಹಿಡಿಂಬ ಭೀಮ ಯುದ್ದ, ಅರ್ಜುನನನ್ನು  ನಿರಾಕರಿಸಿ ಭೀಮಸೇನನಿಂದ ಹಿಡಿಂಬನ ವಧೆ)",G26-S03 | G26-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi157,3,157,MAHABHARATA-3-AADIPARVA_djvu.txt,12505,12910,"(ಹಿಡಿಂಬೆಯಿಂದ ತನ್ನ ದಿವ್ಯಜ್ಞಾನದ ಆವಿಷ್ಕಾರ, ಭೀಮನು ಅವಳನ್ನು ಸ್ವೀಕರಿಸಲು  ಕುಂತಿಯ ಸಮೃತಿ ಮತ್ತು ಧರ್ಮರಾಜನ ಸಮಯಬಂಧ)",G26-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi158,3,158,MAHABHARATA-3-AADIPARVA_djvu.txt,12911,13529,"(ಪಾಂಡವರಿಂದ ಶಾಲಿಹೋತ್ತಸರೋವರಪ್ರಾಪ್ತಿ, ಭೀಮಹಿಡಿಂಬಿಯರ ವಿಹಾರ, ವ್ಯಾಸರ ಆಗಮನ ಮತ್ತು ಆಶ್ವಾಸನ)",G26-S05 | G26-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi159,3,159,MAHABHARATA-3-AADIPARVA_djvu.txt,13530,13733,"(ವ್ಯಾಸರ ನಿರ್ಗಮನ, ಶಾಲಿಹೋತ್ರಾಶ್ರಮದಲ್ಲಿ ಪಾಂಡವರ ವಾಸ, ಘಟೋತ್ಸಚನ ಜನನ)",G26-S06 | G26-S07 | G26-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi160,3,160,MAHABHARATA-3-AADIPARVA_djvu.txt,13734,14066,"(ಘಟೋತ್ಸಚ ಮತ್ತು ಹಿಡಿಂಬಿಯರ ಗಮನ, ಬ್ರಾಹ್ಮಣ ವೇಷದಿಂದ ಪಾಂಡವರ ಏಕಚಕ್ರನಗರ ಗಮನ, ಮಾರ್ಗದಲ್ಲಿವ್ಯಾಸರ ದರ್ಶನ, ಏಕಚಕ್ರನಗರದಲ್ಲಿ ಬ್ರಾಹ್ಮಣನ ಮನೆಯಲ್ಲಿಅವರನ್ನಿಟ್ಟುವ್ಯಾಸರ ಗಮನ)",G27-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi161,3,161,MAHABHARATA-3-AADIPARVA_djvu.txt,14067,14615,"(ಪಾಂಡವರ ಭೈಕ್ಷಚರ್ಯೆ, ಪುರವಾಸಿಗಳ ಪ್ರೀತಿ, ಬ್ರಾಹ್ಮಣ ಗೃಹದಲ್ಲಿ ಆರ್ತನಾದ, ಕಾರಣವನ್ನು ತಿಳಿಯಲು ಕುಂತಿಯ ಪ್ರವೇಶ)",G27-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi162,3,162,MAHABHARATA-3-AADIPARVA_djvu.txt,14616,15042,"(ತನ್ನನ್ನು ಕಳುಹಿಸಿಕೊಡುವಂತೆ ಪತ್ನಿಯ ಒತ್ತಾಯ, ಬ್ರಾಹ್ಮಣನಿಂದ ನಿರಾಕರಣೆ)",G27-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi163,3,163,MAHABHARATA-3-AADIPARVA_djvu.txt,15043,15604,"(ಕನ್ಯೆಯ ವಚನ, ಬಾಲಕನ ವಚನ, ಕುಂತಿಯ ಪ್ರವೇಶ, ಬ್ರಾಹ್ಮಣನಿಂದ ಬಕವೃತ್ತಾಂತ ಕಥನ)",G27-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi164,3,164,MAHABHARATA-3-AADIPARVA_djvu.txt,15605,15920,(ತನ್ನ ಒಬ್ಬಪುತ್ರನನ್ನುಕಳುಹಿಸುವುದಾಗಿ ಹೇಳಿ ಬ್ರಾಹ್ಮಣನಿಗೆ ಕುಂತಿಯ ಆಶ್ವಾಸನೆ),G27-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi165,3,165,MAHABHARATA-3-AADIPARVA_djvu.txt,15921,16749,"(ಭೀಮನ ಮುಖ ಅರಳಿರುವುದನ್ನುನೋಡಿ ಧರ್ಮರಾಜನ ಶಂಕೆ, ಕುಂತಿಯಿಂದ ಸಮಾಧಾನ, ಬಂಡಿ ಅನ್ನವನ್ನುತೆಗೆದುಕೊಂಡು ಬಕನ ಸಮೀಪಕ್ಕೆ ಹೋಗಿ ಭೀಮನಿಂದ ಭಕ್ಷಣ)",G27-S05 | G27-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi166,3,166,MAHABHARATA-3-AADIPARVA_djvu.txt,16750,17038,(ಭೀಮ ಬಕರ ಯುದ್ಧಮತ್ತು ಬಕವಧೆ ),G27-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi167,3,167,MAHABHARATA-3-AADIPARVA_djvu.txt,17039,17322,"(ಶರಣಾಗತರಾದ ಬಕಪರಿವಾರಕ್ಕೆ ಭೀಮನಿಂದ ಅಭಯದಾನ ಮತ್ತು ನಿಯಮ ಬಂಧನ, ಪುನಃ ಕೆಲವು ಕಾಲ ಏಕಚಕ್ರನಗರದಲ್ಲಿವಾಸ )",G27-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi168,3,168,MAHABHARATA-3-AADIPARVA_djvu.txt,17323,18262,"(ಪಾಂಡವರು ವಾಸವಾಗಿದ್ದಮನೆಗೆ ಒಬ್ಬಬ್ರಾಹ್ಮಣನ ಪ್ರವೇಶ, ದ್ರೌಪದಿಯ ಸ್ವಯಂವರವನ್ನುಪ್ರಸ್ತಾಪಿಸಿ ಅವನಿಂದ ಧೃಷ್ಟದ್ಯುಮ್ನ ದ್ರೌಪದಿಯರ ಜನನ ಕಥನ.)",G28-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi169,3,169,MAHABHARATA-3-AADIPARVA_djvu.txt,18263,18478,(ಜತುಗೃಹದಲ್ಲಿ ಪಾಂಡವರ ದಾಹವನ್ನು ಕೇಳಿ ದ್ರುಪದನ ವಿಷಾದ ಮತ್ತು ಅರ್ಜುನನ ಬಗ್ಗೆ ಚಿಂತೆ),G28-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi170,3,170,MAHABHARATA-3-AADIPARVA_djvu.txt,18479,18657,(ಬ್ರಾಹ್ಮಣನಿಂದ ಪಾಂಡವರಿಗೆ ದ್ರುಪದನ ಪುರೋಹಿತರ ಸಮಾಧಾನ ವಚನಗಳ ಕಥನ. ಮತ್ತು ಸಯಂವರ ಘೋಷಣೆಯ ಸೂಚನೆಯ ಕಥನ.),G28-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi171,3,171,MAHABHARATA-3-AADIPARVA_djvu.txt,18658,19300,(ಬ್ರಾಹ್ಮಣರ ಜೊತೆಯಲ್ಲಿಪಾಂಚಾಲನಗರವನ್ನುಕುರಿತು ಪಾಂಡವರ ಗಮನ. ವ್ಯಾಸರ ಆಶ್ವಾಸನ ಮತ್ತು ಬ್ರಾಹ್ಮಣರ ಸಂವಾದ),G28-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi172,3,172,MAHABHARATA-3-AADIPARVA_djvu.txt,19301,19848,"(ಅರ್ಧರಾತ್ರಿಯಲ್ಲಿ ಪಾಂಡವರ ಗಂಗಾಪ್ರಾಪ್ತಿ. ಚಿತ್ರರಥಗಂಧರ್ವನ ಜೊತೆಯಲ್ಲಿಅರ್ಜುನನ ಯುದ್ಧ, ಚಿತ್ರರಥನ ಪರಾಜಯ. ಆಗ್ನೇಯಾಸ್ವವನ್ನು ಕೊಟ್ಟು ಗಂಧರ್ವನಿಂದ ಅರ್ಜುನನ ಗಾಂಧರ್ವಾಸ್ತಗ್ರಹಣ)",G28-S04 | G28-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi173,3,173,MAHABHARATA-3-AADIPARVA_djvu.txt,19849,20103,(ಬ್ರಾಹ್ಮಣ ಪುರಸ್ಕಾರವಿಲ್ಲದಿರುವುದು ಧರ್ಷಣಕ್ಕೆ ಕಾರಣ ಎಂದು ಹೇಳಿ ಪುರೋಹಿತರನ್ನುಸಂಪಾದಿಸಲು ಗಂಧರ್ವನಿಂದ ಸೂಚನೆ.),G28-S06,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi174,3,174,MAHABHARATA-3-AADIPARVA_djvu.txt,20104,20545,"(ತಾಪತ್ಯೋಪಾಖ್ಯಾನ, ತಪತೀ ಮತ್ತು ಸಂವರಣರ ಸಮಾಗಮ. ಸಂವರಣನ ವಚನಗಳು, ತಪತಿಯ ಅಂತರ್ಧಾನ.)",G28-S07,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.","Repeated chapter-opening headers in raw OCR: 20104,20191. Do not narrate duplicate as a second event."
Adi175,3,175,MAHABHARATA-3-AADIPARVA_djvu.txt,20546,20735,(ಭೂಮಿಯ ಮೇಲೆ ಬಿದ್ದ ಸಂವರಣನ ಬಳಿಗೆ ತಪತಿಯ ಆಗಮನ ಮತ್ತು ಅವರ ಸಂವಾದ),G28-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi176,3,176,MAHABHARATA-3-AADIPARVA_djvu.txt,20736,20914,"(ತಪತಿಯ ಅಂತರ್ಧಾನ, ಸಂವರಣನ ವಿಲಾಪ ಮತ್ತು ಮೂರ್ಛೆ, ಮಂತ್ರಿಯಿಂದ ಸಮಾಧಾನ, ಸಂವರಣನ ತಪಸ್ಸು, ವಸಿಷ್ಠರ ಆಗಮನ)",G29-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi177,3,177,MAHABHARATA-3-AADIPARVA_djvu.txt,20915,21205,"(ಸೂರ್ಯನಿಂದ ತಪತಿಯನ್ನು ತಂದು ಸಂವರಣನ ಜೊತೆಯಲ್ಲಿ ವಿವಾಹ. ರಾಜನು ವನದಲ್ಲಿಯೇ ವಿಹರಿಸುತ್ತಿರಲು ರಾಜ್ಯದಲ್ಲಿ ಅನಾವೃಷ್ಟಿ. ವಸಿಷ್ಠರಿಂದ ರಾಜನ ಆನಯನ, ಸುಭಿಕ್ಷೆ.)",G29-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi178,3,178,MAHABHARATA-3-AADIPARVA_djvu.txt,21206,21922,"(ಗಂಧರ್ವನಿಂದ ವಿಶ್ವಾಮಿತ್ರೋಪಾಖ್ಯಾನ ಕಥನ. ವಸಿಷ್ಠ ವಿಶ್ವಾಮಿತ್ರರ ವಿರೋಧ, ವಿಶ್ವಾಮಿತ್ರರ ಪರಾಜಯ, ತಪಸಿನಲ್ಲಿನಿಷ್ಠೆ.)",G29-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi179,3,179,MAHABHARATA-3-AADIPARVA_djvu.txt,21923,22389,"(ವಸಿಷ್ಠ ವಿಶ್ವಾಮಿತ್ರರ ವಿರೋಧದ ವಿಸ್ತಾರ, ಕಲ್ಮಾಷಪಾದನ ಕಥೆ, ರಾಕ್ಟಸಾವಿಷ್ಣನಾದ ಕಲ್ಲಾಷಪಾದನಿಂದ ವಸಿಷ್ಠರ ಎಲ್ಲಾಮಕ್ಕಳ ಭಕ್ಷಣ. ಆತ್ಮಹತ್ಯೆಯನ್ನು ಮಾಡಿಕೊಳ್ಳಲು ವಸಿಷ್ಠರ ವಿಫಲ ಪ್ರಯತ್ನಗಳು.)",G29-S03 | G29-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi180,3,180,MAHABHARATA-3-AADIPARVA_djvu.txt,22390,22885,(ಪುನಃ ಆತ್ಮಹತ್ಯೆಗೆ ವಸಿಷ್ಠರ ವಿಫಲ ಪ್ರಯತ್ನಗಳು. ಅದೃಶ್ಯಂತಿಯ ಜೊತೆಯಲ್ಲಿ ಸಂವಾದ. ಆಶ್ರಮಕ್ಕೆ ಪ್ರತಿನಿವೃತ್ತಿ. ಕಲ್ಲಾಷಪಾದನನ್ನು ರಾಕ್ಟಸನಿಂದ ವಿಮೋಚನೆಗೊಳಿಸಿ ಮದಯಂತಿಯಲ್ಲಿಪುತ್ರೋತ್ಟಾದನೆ),G29-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi181,3,181,MAHABHARATA-3-AADIPARVA_djvu.txt,22886,23146,(ಆಶ್ರಮದಲ್ಲಿ ಪರಾಶರರ ಜನನ. ವಸಿಷ್ಠರಿಂದ ಅವರ ಸಾಂತ್ವನ ಕಾರ್ತವೀರ್ಯನ ವಂಶಸ್ಥರಿಂದ ಭೃಗುಕುಲದ ವಧೆ. ಔರ್ವರ ಜನ್ಮ. ಮತ್ತು ಕ್ಷತ್ರಿಯರ ಅಂಧತ್ವ .),G29-S05 | A103-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi182,3,182,MAHABHARATA-3-AADIPARVA_djvu.txt,23147,23759,"(ಔರ್ವರ ಅನುಗ್ರಹದಿಂದ ಕ್ಷತ್ರಿಯರಿಗೆ ದೃಷ್ಟಿಪ್ರಾಪ್ತಿ. ಲೋಕವಿನಾಶಕ್ಕಾಗಿ ಔರ್ವರ ತಪಸ್ಸು. ಪಿತ್ಛಗಳ ಮಾತಿನಂತೆ ತಪಸ್ಸನ್ನುನಿಲ್ಲಿಸಿ, ಸಮುದ್ರದಲ್ಲಿಕ್ರೋಧಾಗ್ನಿಯ ವಿಸರ್ಜನೆ. ಪರಾಶರರು ಮಾಡಿದ ರಾಕ್ಷಸ ಸತ್ರ.)",G29-S06 | G29-S07 | A103-S02 | A103-S03,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi183,3,183,MAHABHARATA-3-AADIPARVA_djvu.txt,23760,24040,(ಸೌದಾಸನು ತನ್ನ ಭಾರ್ಯೆಯಲ್ಲಿವಸಿಷ್ಠರನ್ನು ನಿಯೋಜಿಸಲು ಬ್ರಾಹ್ಮಣಿಯ ಶಾಪ ಮೊದಲಾದ ವೃತ್ತಾಂತ ಕಥನ.),G29-S08,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi184,3,184,MAHABHARATA-3-AADIPARVA_djvu.txt,24041,24492,"(ಗಂಧರ್ವವಚನದಂತೆ ಪಾಂಡವರಿಂದ ಧೌಮ್ಯರ ವರಣ, ಪಾಂಡವರ ಮತ್ತು ಧೌಮ್ಯರ ಹರ್ಷ. ಜೊತೆಯಲ್ಲಿಪಾಂಚಾಲದೇಶಕ್ಕೆ ಗಮನ.)",G30-S01,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi185,3,185,MAHABHARATA-3-AADIPARVA_djvu.txt,24493,24984,(ಸ್ವಯಂವರಕ್ಕಾಗಿ ಪಾಂಡವರ ಮತ್ತು ಉಳಿದ ರಾಜರ ದ್ರುಪದಪುರಪ್ರವೇಶ. ಧೃಷ್ಟದ್ಯುಮ್ನನಿಂದ ಸ್ವಯಂವರದ ಘೋಷಣೆ.),G30-S02,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi186,3,186,MAHABHARATA-3-AADIPARVA_djvu.txt,24985,25633,"(ಧೃಷ್ಟದ್ಯುಮ್ನನಿಂದ ತಂಗಿಗೆ ಬಂದ ರಾಜರ ಪರಿಚಯ, ಸ್ಪರ್ಧೆಯಿಂದ ಲಕ್ಷ 6ವೇಧವನ್ನು ಮಾಡಲು ಪ್ರಯತ್ನಿಸಿದ ರಾಜರ ವೈಫಲ್ಯ, ಪಾಂಡವರನ್ನು ನೋಡಿ ಕೃಷ್ಣನ ಹರ್ಷ, ಅರ್ಜುನನ ಧನುಸಮೀಪ ಗಮನ)",G30-S03 | G30-S04,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
Adi187,3,187,MAHABHARATA-3-AADIPARVA_djvu.txt,25634,26074,"(ಬ್ರಾಹ್ಮಣರು ಅನೇಕ ರೀತಿಯಲ್ಲಿ ಮಾತನಾಡುತ್ತಿರಲು ಅರ್ಜುನನಿಂದ ಲಕ್ಷ್ಯವೇಧ, ಬ್ರಾಹ್ಮಣರ ಹರ್ಷ, ದ್ರೌಪದಿಯಿಂದ ಮಾಲಾರ್ಪಣೆ)",G30-S05,source-linked narrative draft; passage completeness NOT certified,heading_observed_not_scan_verified,"Compare every verse, explanation, named entry and commentary point with source. A citation range overlap is not proof that all content is spoken.",
